0:00:00,1:59:59,0.25
2:00:00,5:59:59,0.25
6:00:00,9:59:59,0.25
10:00:00,15:59:59,0.25
16:00:00,18:59:59,0.25
19:00:00,21:59:59,0.25
22:00:00,23:59:59,0.25
