1,M-F,06:00,09:00,30.6,09:00,15:00,30.7,15:00,19:00,30.6,19:00,22:00,31.5,22:00,23:59,32.4,00:00,01:00,32.4
1,SAT,06:00,08:00,32.4,08:00,12:00,31.8,12:00,19:00,31.8,19:00,22:00,32.4,22:00,23:59,32.4,00:00,01:00,32.4
1,SUN,00:00,00:00,0,09:00,12:00,32.4,12:00,19:00,32.4,19:00,22:00,32.4,22:00,23:59,32.4,00:00,01:00,32.4
2,M-F,06:00,09:00,31.2,09:00,15:00,30.7,15:00,19:00,31.4,19:00,22:00,32.4,22:00,23:59,32.4,00:00,01:00,32.4
2,SAT,06:00,08:00,32.3,08:00,12:00,32.3,12:00,19:00,31.8,19:00,22:00,32.3,22:00,23:59,32.3,00:00,01:00,32.3
2,SUN,00:00,00:00,0,09:00,12:00,32.3,12:00,19:00,32.3,19:00,22:00,32.3,22:00,23:59,32.3,00:00,01:00,32.3
3,M-F,06:00,09:00,29.8,09:00,15:00,29.8,15:00,19:00,29.8,19:00,22:00,29.8,22:00,23:59,29.8,00:00,01:00,29.8
3,SAT,06:00,08:00,29.8,08:00,12:00,29.8,12:00,19:00,29.8,19:00,22:00,29.8,22:00,23:59,29.8,00:00,01:00,29.8
3,SUN,00:00,00:00,0,09:00,12:00,29.8,12:00,19:00,29.8,19:00,22:00,29.8,22:00,23:59,29.8,00:00,01:00,29.8
